EntrezID	SL2.5_TranscriptID
101267131	Solyc07g007950.1
101258330	Solyc11g068400.1
101257461	Solyc04g056310.2
101252796	Solyc08g014230.2
101248825	Solyc10g078630.1
101258605	Solyc10g078630.1
101252727	Solyc01g106400.2
543677	Solyc11g066440.1
100736510	Solyc02g084870.2
101256642	Solyc11g011140.1
101251278	Solyc04g053110.1
101261182	Solyc02g092430.1
101264876	Solyc10g083700.2
101246326	Solyc12g089180.1
101246882	Solyc02g089410.2
101255842	Solyc10g049640.1
101258990	Solyc01g066480.2
101252703	Solyc07g065130.2
101258368	Solyc05g014470.2
101267634	Solyc01g011510.2
101249098	Solyc07g020710.2
101244233	Solyc01g108320.2
101247790	Solyc03g019680.2
101259349	Solyc07g045480.2
101260045	Solyc05g007160.2
101247890	Solyc12g015710.1
101262887	Solyc02g094100.2
101261453	Solyc01g086690.2
101247926	Solyc06g074510.2
101265555	Solyc06g082950.2
101255071	Solyc12g036200.1
101262377	Solyc02g067540.2
101253728	Solyc10g008800.2
101250531	Solyc08g067910.2
101267885	Solyc04g045340.2
101256392	Solyc07g007390.2
100874539	Solyc10g084150.1
101247022	Solyc05g056280.2
101267649	Solyc09g092080.2
101244799	Solyc09g092080.2
101265697	Solyc02g084970.2
101254642	Solyc01g102950.2
101263512	Solyc05g012090.2
101251958	Solyc12g055710.1
101267089	Solyc02g079150.1
101255567	Solyc12g056720.1
101257254	Solyc03g115000.2
101253775	Solyc04g063280.2
101249273	Solyc06g034200.1
101267850	Solyc01g106360.2
101258974	Solyc07g042430.1
101260953	Solyc07g054570.1
101263249	Solyc09g091830.2
101250047	Solyc09g064790.2
101254200	Solyc05g005690.1
101255792	Solyc05g053820.2
101249788	Solyc11g065740.1
101244041	Solyc10g051200.1
101251225	Solyc01g096900.2
101243735	Solyc09g009140.2
101256570	Solyc03g095770.2
101249133	Solyc02g089310.1
101244164	Solyc12g044250.1
101249435	Solyc12g013810.1
101249251	Solyc12g057030.1
101265001	Solyc11g066510.1
101248906	Solyc09g010780.2
101264062	Solyc09g065560.2
101257065	Solyc04g025290.2
101246728	Solyc06g073520.2
101254148	Solyc02g093690.2
101255357	Solyc02g079060.2
101249307	Solyc10g007840.2
101247339	Solyc07g053850.2
101248151	Solyc01g106150.1
100736525	Solyc03g117590.2
101261255	Solyc08g068390.2
101244251	Solyc02g069500.1
101253992	Solyc04g005320.2
101253161	Solyc03g019900.2
101254321	Solyc08g066640.2
100125909	Solyc02g036350.2
101261938	Solyc08g008060.1
101249860	Solyc01g095120.2
101255137	Solyc09g090250.2
101255486	Solyc04g009580.2
101256864	Solyc03g112410.1
101268551	Solyc12g010120.1
101249363	Solyc05g055060.2
101257211	Solyc09g061290.2
101245511	Solyc10g080780.1
101268556	Solyc12g056540.1
101251264	Solyc11g072260.1
101250446	Solyc11g072260.1
778333	Solyc11g072260.1
101245893	Solyc11g072260.1
101254167	Solyc03g025540.2
101255711	Solyc07g021750.1
101249109	Solyc08g014430.2
101266904	Solyc11g073280.1
101251411	Solyc01g005510.2
101264093	Solyc02g079570.2
544299	Solyc02g065400.2
101258712	Solyc10g084630.1
101259099	Solyc02g093490.2
101250222	Solyc06g008730.2
543534	Solyc01g104510.2
101265614	Solyc12g005370.1
101244407	Solyc09g014930.1
101245657	Solyc06g009330.2
101268583	Solyc06g082620.1
101254325	Solyc01g007840.2
101247238	Solyc08g006670.2
544011	Solyc01g103370.2
101260696	Solyc11g073010.1
543627	Solyc01g106280.2
101263612	Solyc05g054500.1
100191125	Solyc05g005020.2
778334	Solyc06g073180.2
101250936	Solyc10g045540.1
544113	Solyc06g053610.2
101256615	Solyc01g008910.2
101268613	Solyc09g089630.2
101246189	Solyc01g108400.2
101257905	Solyc10g008530.1
101266270	Solyc01g103480.2
101265099	Solyc11g073240.1
544238	Solyc01g105560.2
101262054	Solyc10g007260.2
544053	Solyc04g082010.1
101249450	Solyc03g113690.1
101264626	Solyc05g013340.2
101264260	Solyc01g109350.2
101256232	Solyc10g078930.1
101247202	Solyc03g113140.2
101266709	Solyc03g118270.1
101259428	Solyc04g016400.2
101263355	Solyc01g111440.2
101246823	Solyc05g015530.2
101254074	Solyc12g094380.1
101266779	Solyc02g089690.2
101246280	Solyc01g087180.2
100736505	Solyc09g014900.2
101248354	Solyc02g068100.2
101263925	Solyc08g068570.2
101245584	Solyc01g088560.2
101268548	Solyc02g078940.2
101243983	Solyc04g054490.2
101261789	Solyc12g042890.1
101268658	Solyc03g082630.2
101251493	Solyc07g062100.2
101253732	Solyc01g112080.2
101263418	Solyc06g072710.2
101254733	Solyc01g095160.2
101265687	Solyc02g022930.2
101247318	Solyc05g005190.2
101265391	Solyc02g084990.2
101245569	Solyc08g067440.1
544145	Solyc01g009590.2
101251433	Solyc11g006060.1
101263946	Solyc01g087280.1
101259456	Solyc07g051820.2
101244877	Solyc06g010000.2
101262885	Solyc11g017220.1
101262172	Solyc02g069820.2
101260914	Solyc12g056180.1
101268663	Solyc12g100270.1
101247052	Solyc08g077890.2
544043	Solyc06g082590.1
101253639	Solyc10g078830.1
101267484	Solyc11g061700.1
100736511	Solyc06g075150.2
101265215	Solyc12g098180.1
101254003	Solyc06g065120.1
101248913	Solyc01g080770.2
101266287	Solyc02g087290.2
101250657	Solyc02g062240.2
101262675	Solyc02g092370.1
101264168	Solyc10g081490.1
101253341	Solyc02g082900.2
101254681	Solyc04g015170.2
101245014	Solyc11g007080.1
101250087	Solyc03g031420.1
101256779	Solyc05g052640.2
101260161	Solyc08g079660.2
100736493	Solyc09g074270.2
101250825	Solyc08g066610.2
101268735	Solyc11g008350.1
101055547	Solyc09g083290.2
101257765	Solyc04g072170.1
101254548	Solyc10g078880.1
101254504	Solyc07g056020.2
101258626	Solyc12g009500.1
101250444	Solyc01g088760.2
101263151	Solyc09g061860.2
101267451	Solyc10g009280.2
101257626	Solyc02g078980.2
101263975	Solyc03g006630.2
101262823	Solyc06g082870.2
101251254	Solyc02g062400.2
101258115	Solyc10g084640.1
101264480	Solyc11g017250.1
101055527	Solyc03g113390.2
101259616	Solyc12g049310.1
101266918	Solyc03g123830.2
101265881	Solyc02g081340.2
101259745	Solyc05g014540.2
101264475	Solyc02g092260.2
101248492	Solyc06g068870.2
101257278	Solyc07g007440.1
101263122	Solyc06g072720.2
101261342	Solyc07g066330.2
101264865	Solyc10g006640.2
101249040	Solyc02g070450.1
101251354	Solyc02g063390.2
543949	Solyc03g120340.2
544236	Solyc07g065980.2
101250524	Solyc07g044710.1
101255588	Solyc05g008190.2
101244094	Solyc07g055210.2
101256401	Solyc08g006010.2
101260036	Solyc04g016370.2
101258994	Solyc01g090350.2
101256942	Solyc11g065250.1
101262762	Solyc10g083580.1
101257506	Solyc01g068240.2
101252770	Solyc04g056590.2
101257755	Solyc03g113880.2
101266622	Solyc03g119370.1
101268694	Solyc06g067880.2
101262783	Solyc03g007830.2
101256929	Solyc02g021220.1
101257418	Solyc02g093550.2
101250791	Solyc04g005790.2
543687	Solyc12g098350.1
101244997	Solyc01g100350.2
100736482	Solyc02g083860.2
101247158	Solyc01g080260.2
101246092	Solyc01g096670.2
101250508	Solyc05g050360.2
101258596	Solyc09g082770.2
543877	Solyc05g055310.2
101246390	Solyc10g080840.1
101247213	Solyc04g077150.2
101264038	Solyc08g008460.2
101251281	Solyc04g078780.2
101247988	Solyc03g033850.2
101265249	Solyc06g082940.2
101245711	Solyc02g094000.1
101244664	Solyc05g010050.2
101250286	Solyc12g088030.1
101254605	Solyc07g007310.2
100037727	Solyc09g065640.2
101258277	Solyc07g054580.2
101249357	Solyc05g007910.2
101257105	Solyc09g065240.2
101247130	Solyc06g034370.1
101264434	Solyc06g076510.2
101257803	Solyc01g068210.2
101268006	Solyc07g007980.2
101268182	Solyc05g007670.2
101262875	Solyc10g079200.1
101262819	Solyc06g072740.1
101252931	Solyc01g112090.2
101259820	Solyc03g093180.1
101262659	Solyc01g086740.2
101244095	Solyc07g045100.1
101253949	Solyc02g005280.1
101243786	Solyc05g056420.2
101262151	Solyc09g091790.2
101259070	Solyc01g007850.2
101245117	Solyc11g008430.1
543567	Solyc11g064890.1
101267349	Solyc01g088390.2
101252556	Solyc11g069170.1
543533	Solyc02g021240.2
101244864	Solyc04g077020.2
101255542	Solyc01g112170.2
101245573	Solyc08g080370.2
101261788	Solyc12g038340.1
101264554	Solyc01g090630.2
101247122	Solyc03g110860.2
101258948	Solyc04g077830.2
101255070	Solyc12g011290.1
101254558	Solyc02g071740.2
101261378	Solyc02g094390.2
101263493	Solyc03g031470.2
101262877	Solyc02g093360.2
101258243	Solyc03g119190.2
101255180	Solyc12g056800.1
101258959	Solyc06g005720.2
101253412	Solyc01g028830.2
101255353	Solyc11g006300.1
100736549	Solyc06g065190.1
101256394	Solyc07g016200.2
101265630	Solyc03g111200.2
101261743	Solyc01g079180.2
101250941	Solyc10g081020.1
101266021	Solyc04g051150.2
543616	Solyc11g017300.1
101256629	Solyc01g105030.2
101266363	Solyc09g075370.2
101246334	Solyc03g118320.1
101262690	Solyc12g005270.1
101248296	Solyc05g015640.2
101261521	Solyc05g054580.2
101255105	Solyc06g051750.2
101261432	Solyc07g047990.1
101260053	Solyc06g005800.2
101258729	Solyc03g007800.2
101257644	Solyc12g099620.1
101247139	Solyc07g049210.2
101262914	Solyc05g012050.2
101255095	Solyc05g014230.2
101258916	Solyc11g062440.1
101244761	Solyc03g110960.2
101248209	Solyc11g072860.1
101260642	Solyc11g072860.1
544081	Solyc11g072860.1
101256941	Solyc11g072860.1
544080	Solyc11g072860.1
101246695	Solyc03g033560.2
101266059	Solyc08g077050.2
101260420	Solyc04g008260.2
101264856	Solyc01g055160.1
101250618	Solyc08g078620.1
101248199	Solyc05g056240.2
101257890	Solyc09g007310.2
544254	Solyc08g068730.1
101267510	Solyc03g119120.2
101258820	Solyc11g066250.1
101255115	Solyc07g055980.2
101254943	Solyc09g091440.2
101268144	Solyc01g097760.2
101257470	Solyc05g054740.2
101256652	Solyc12g008360.1
101257330	Solyc02g070020.1
101265395	Solyc02g078580.1
101247586	Solyc12g009060.1
101265066	Solyc01g079340.2
101266704	Solyc03g093520.2
101260958	Solyc08g068370.2
101266568	Solyc01g110380.2
101265325	Solyc04g010320.1
101264324	Solyc05g007450.2
101243998	Solyc05g050800.2
101259139	Solyc03g117490.2
101261194	Solyc11g066340.1
101265689	Solyc10g080590.1
101256586	Solyc05g005780.2
101257960	Solyc05g007080.2
101267617	Solyc06g083620.2
101256271	Solyc03g117600.2
101260572	Solyc01g080190.2
101254711	Solyc07g066620.2
100316881	Solyc02g071040.2
101252989	Solyc05g042040.2
101263800	Solyc12g098310.1
101246909	Solyc03g113150.2
100736474	Solyc05g049970.2
101247705	Solyc12g087840.1
543572	Solyc08g062340.2
101255692	Solyc05g014250.2
101246142	Solyc05g050600.2
101254007	Solyc07g021550.2
778203	Solyc06g083590.2
101055603	Solyc06g076100.2
543882	Solyc11g069950.1
101246149	Solyc06g072330.2
101260024	Solyc12g056580.1
104648974	Solyc01g090870.1
101263720	Solyc06g082670.2
101254492	Solyc05g051620.2
101261972	Solyc10g074920.1
101247304	Solyc03g093940.1
101253937	Solyc01g096990.2
101261690	Solyc03g032050.2
101266244	Solyc08g029190.2
101255662	Solyc03g005230.2
101262545	Solyc08g065430.2
101260369	Solyc01g008770.2
101266343	Solyc06g082780.2
101252596	Solyc06g065320.2
101244991	Solyc09g065860.2
101055507	Solyc03g013340.2
101245344	Solyc03g113220.2
101247541	Solyc07g064620.1
101255487	Solyc04g005230.2
101245610	Solyc02g077300.1
101245225	Solyc02g062540.2
101251423	Solyc10g054820.1
543994	Solyc08g014000.2
101257217	Solyc01g105140.2
101266742	Solyc08g016510.2
101258795	Solyc01g109130.2
543525	Solyc10g054590.1
101254245	Solyc10g054590.1
101253944	Solyc10g054590.1
101263947	Solyc01g104490.2
101248049	Solyc01g096750.1
101247490	Solyc11g011860.1
101263097	Solyc03g119220.2
101258488	Solyc01g091620.2
101244656	Solyc04g016390.1
101259734	Solyc04g016390.1
101247760	Solyc01g110820.2
101267290	Solyc03g044000.1
101255497	Solyc06g008970.2
101257897	Solyc01g091570.2
101248171	Solyc02g068560.2
101248759	Solyc03g119250.2
104645444	Solyc01g007810.1
101258745	Solyc04g039670.2
101265039	Solyc06g062290.1
101268238	Solyc10g079840.1
543973	Solyc02g063150.2
101257284	Solyc07g065450.2
101263942	Solyc10g024360.1
101252976	Solyc04g011790.1
101255347	Solyc02g093640.2
101251769	Solyc04g011840.1
101248218	Solyc07g042160.2
101244498	Solyc07g006790.2
101262540	Solyc08g005130.1
101245359	Solyc05g018570.2
101252084	Solyc05g014200.2
101248367	Solyc03g083770.1
101244672	Solyc06g074730.2
101244003	Solyc06g076400.2
101262486	Solyc11g073120.1
101248843	Solyc02g077650.1
101248225	Solyc08g066350.1
101254417	Solyc09g008510.1
100316887	Solyc03g082690.2
101244074	Solyc04g081810.2
101266661	Solyc08g077030.2
101250758	Solyc02g089240.2
101259644	Solyc06g062940.2
101250892	Solyc05g054060.2
101268274	Solyc04g005460.1
101263446	Solyc01g006190.2
104647562	Solyc05g054250.1
101247581	Solyc11g027870.1
101267107	Solyc04g007940.2
101250019	Solyc05g052790.2
101245758	Solyc04g082890.2
778337	Solyc02g081550.2
101268600	Solyc08g074570.1
101255625	Solyc01g080020.2
101267960	Solyc02g068340.2
101265268	Solyc09g011620.1
101244008	Solyc06g068150.2
101250283	Solyc03g081240.2
101264095	Solyc12g006630.1
101251684	Solyc06g008760.1
101248934	Solyc02g083180.2
101246116	Solyc03g094010.2
543998	Solyc01g080280.2
101247858	Solyc01g094930.2
104645908	Solyc02g069680.2
101245103	Solyc10g055640.1
101263970	Solyc11g040330.1
101252349	Solyc02g081920.2
101252721	Solyc01g095990.2
101255606	Solyc07g054740.2
101250895	Solyc06g034040.1
101260376	Solyc01g094190.2
101250363	Solyc02g062250.2
101055600	Solyc09g010690.2
100037489	Solyc02g089160.2
101261420	Solyc06g068240.2
101262655	Solyc09g065480.1
101265427	Solyc04g005810.2
101268471	Solyc05g007730.2
101251680	Solyc05g054980.2
101245229	Solyc03g007070.2
101259471	Solyc08g077300.2
101245760	Solyc05g006490.2
101244484	Solyc05g008870.2
101253254	Solyc02g076930.1
101259227	Solyc03g114930.2
101261075	Solyc10g053970.1
101266123	Solyc05g013440.2
101256596	Solyc06g074090.2
101255706	Solyc06g068560.2
101262116	Solyc05g053520.2
101254082	Solyc04g063290.2
101262417	Solyc05g007680.1
101244578	Solyc04g080750.2
543872	Solyc09g007630.2
101246566	Solyc09g089670.2
101251747	Solyc11g061720.1
101261236	Solyc06g009210.2
101258026	Solyc02g071450.2
104647554	Solyc05g056360.1
101245281	Solyc01g005400.2
101247515	Solyc04g007070.2
101259287	Solyc01g090360.2
101264803	Solyc12g088880.1
101254846	Solyc01g105280.2
101267875	Solyc03g093650.2
101255185	Solyc03g117630.1
101246868	Solyc01g100400.2
101263577	Solyc11g071990.1
101260750	Solyc08g079630.2
101259710	Solyc12g006320.1
101265370	Solyc01g100170.2
101260015	Solyc03g007740.2
101250999	Solyc06g051360.2
101262570	Solyc10g044480.1
101259821	Solyc12g099560.1
101262902	Solyc03g097340.1
101250874	Solyc12g098890.1
101252402	Solyc06g048910.1
543845	Solyc09g098150.2
101264903	Solyc03g078390.2
100134889	Solyc07g061720.2
101268818	Solyc10g083920.1
101258414	Solyc01g111090.2
101250669	Solyc03g064020.2
101245643	Solyc04g072690.2
101264624	Solyc05g006110.2
101265307	Solyc11g068670.1
101265469	Solyc09g009290.2
101261675	Solyc10g085870.1
101254880	Solyc03g083420.2
101259768	Solyc08g007150.1
101254490	Solyc05g056020.2
101251465	Solyc04g011850.1
101256451	Solyc02g063220.2
101268284	Solyc05g054030.2
101267706	Solyc05g015310.2
101261241	Solyc06g069470.2
101250586	Solyc03g116730.2
101259311	Solyc11g072960.1
101250729	Solyc01g073910.2
100301939	Solyc07g066580.2
101258992	Solyc09g065330.2
101267594	Solyc03g121570.2
101246529	Solyc04g072770.2
101254053	Solyc02g072180.2
101248272	Solyc03g033880.1
101251242	Solyc02g086800.2
101267889	Solyc05g006340.2
101261370	Solyc01g109260.2
101248592	Solyc07g048120.2
101243864	Solyc12g005630.1
100191118	Solyc11g071810.1
543835	Solyc08g068700.1
101251314	Solyc08g082890.2
101253766	Solyc03g118650.2
101244202	Solyc07g052910.2
101246585	Solyc02g085820.2
101254027	Solyc01g066840.2
101260663	Solyc08g068350.2
101263314	Solyc05g014800.1
543852	Solyc04g005310.2
101260400	Solyc02g089610.1
101263728	Solyc07g053190.2
101264305	Solyc12g096060.1
543760	Solyc01g073640.2
101267522	Solyc04g082750.2
101260690	Solyc11g040130.1
101253644	Solyc11g007600.1
101256588	Solyc05g014310.2
101250326	Solyc08g076650.2
101255279	Solyc03g095960.1
101252289	Solyc06g008790.2
101244435	Solyc02g090820.2
101252862	Solyc03g118860.2
101256609	Solyc08g007010.2
101247013	Solyc04g079820.2
101253938	Solyc01g098400.2
101261206	Solyc12g056160.1
101262109	Solyc04g079110.1
101262710	Solyc04g011430.2
101257580	Solyc07g047670.2
101267382	Solyc12g005470.1
101251300	Solyc06g065660.1
101256131	Solyc01g105050.2
101251439	Solyc02g078160.2
101257937	Solyc12g056490.1
101248455	Solyc12g005860.1
101248749	Solyc12g015800.1
101268527	Solyc10g079740.1
101262769	Solyc02g080130.2
101254779	Solyc03g111680.2
101262454	Solyc01g088050.2
101257426	Solyc11g011170.1
101262398	Solyc12g088740.1
101263877	Solyc03g007870.2
101257867	Solyc06g084820.1
101245996	Solyc01g095740.2
101055537	Solyc08g081170.2
101250538	Solyc01g006730.2
101249803	Solyc03g098030.2
101251442	Solyc11g044540.1
101268836	Solyc02g062610.2
101264777	Solyc02g086180.2
101265519	Solyc03g093460.2
101249960	Solyc01g095470.2
101245222	Solyc11g006700.1
101255468	Solyc03g020010.1
101260680	Solyc10g084690.1
101266030	Solyc05g054400.2
101267426	Solyc07g064850.2
101257248	Solyc03g083300.2
101251641	Solyc02g085600.1
101252551	Solyc02g070290.2
101258790	Solyc10g008550.2
101254513	Solyc01g005520.2
101258620	Solyc11g068420.1
101256462	Solyc03g095980.2
543966	Solyc10g051310.1
101246483	Solyc01g111780.2
101253123	Solyc01g066880.2
101247383	Solyc02g085790.2
101268053	Solyc02g083470.2
104649495	Solyc10g005470.2
101265759	Solyc08g079460.2
100736529	Solyc07g043410.1
101264601	Solyc03g078400.2
101244556	Solyc03g044440.1
543719	Solyc03g097910.2
101255628	Solyc01g095090.2
101255656	Solyc11g033260.1
101260619	Solyc12g056450.1
101249735	Solyc06g071020.2
101246164	Solyc08g067480.2
101243718	Solyc06g067870.2
543685	Solyc10g047170.1
101263182	Solyc11g066420.1
100736487	Solyc12g006860.1
544052	Solyc07g049530.2
101265582	Solyc09g074240.1
101253372	Solyc04g008790.1
101258724	Solyc11g072940.1
101258154	Solyc05g053730.2
544039	Solyc01g079790.2
101251822	Solyc10g005650.2
101258577	Solyc08g066820.2
101257465	Solyc04g080290.2
101258375	Solyc06g051960.2
101256150	Solyc11g008400.1
544040	Solyc06g074740.2
100736539	Solyc12g040680.1
544021	Solyc05g047570.2
101265336	Solyc05g056550.2
101255653	Solyc02g079050.2
101256830	Solyc11g012290.1
101254875	Solyc12g010700.1
101265256	Solyc07g063690.1
101244370	Solyc05g005080.2
100147722	Solyc11g011920.1
101263697	Solyc04g051360.2
101262979	Solyc11g017070.1
101248458	Solyc12g015780.1
101055518	Solyc02g070390.2
101246790	Solyc11g065640.1
101261391	Solyc11g065720.1
101264002	Solyc04g078120.2
101252882	Solyc05g053940.2
101248209	Solyc11g072860.1
101260642	Solyc11g072860.1
544081	Solyc11g072860.1
101256941	Solyc11g072860.1
544080	Solyc11g072860.1
100736458	Solyc03g116320.2
543722	Solyc01g107730.2
101257785	Solyc07g053460.2
101266341	Solyc06g069220.1
101250521	Solyc07g006370.1
101256141	Solyc10g077030.1
101248440	Solyc02g091860.2
101248585	Solyc06g071110.2
101254964	Solyc02g071930.1
101258631	Solyc12g044520.1
101255351	Solyc02g091520.2
101248452	Solyc11g070140.1
101245750	Solyc04g007280.2
101247116	Solyc03g120310.2
101267830	Solyc08g007500.2
100316882	Solyc02g080570.2
101249436	Solyc12g010110.1
101249245	Solyc03g044630.1
101251190	Solyc06g034030.2
101264411	Solyc03g097750.2
101245497	Solyc01g095270.2
101258872	Solyc07g024000.2
101267110	Solyc04g047870.1
101253667	Solyc12g017260.1
101263645	Solyc01g109990.2
101268139	Solyc09g075280.1
101247401	Solyc03g006000.2
101264138	Solyc07g063890.2
101265520	Solyc12g056250.1
101245649	Solyc05g018590.2
101253955	Solyc11g007610.1
101244903	Solyc01g095230.2
101268437	Solyc10g047360.1
101254402	Solyc07g043480.1
101265029	Solyc05g055030.1
101267744	Solyc10g007000.2
101255562	Solyc03g031750.1
101250763	Solyc11g020280.1
101259980	Solyc01g096220.2
778272	Solyc03g093240.2
101249565	Solyc08g005610.2
101264765	Solyc10g009400.2
101268747	Solyc12g062280.1
101247279	Solyc02g087040.1
101267668	Solyc11g006970.1
101257653	Solyc04g014880.2
101247296	Solyc03g044260.2
101251979	Solyc05g009220.2
101252666	Solyc03g058860.2
101250143	Solyc08g082680.2
101249544	Solyc04g009220.1
101250477	Solyc12g005920.1
101259081	Solyc09g091610.2
101263981	Solyc12g038510.1
101258501	Solyc01g109120.2
101247266	Solyc01g107410.2
544203	Solyc06g051400.2
101252983	Solyc04g081060.2
101256654	Solyc12g009410.1
101256889	Solyc06g068500.2
101248335	Solyc01g103920.2
101263130	Solyc07g032090.2
101258260	Solyc05g016410.2
101252040	Solyc11g012080.1
101261939	Solyc08g015960.2
101265802	Solyc03g006710.1
100271890	Solyc01g109880.2
101255141	Solyc10g012170.2
101264818	Solyc04g076790.2
101246404	Solyc12g009010.1
101245938	Solyc04g014270.2
101252547	Solyc11g013200.1
101262779	Solyc02g070270.1
101250807	Solyc06g053900.2
101255659	Solyc11g071550.1
101244120	Solyc01g090880.2
104647411	Solyc05g023750.2
101245943	Solyc05g007810.2
101264594	Solyc12g009890.1
101260391	Solyc02g083850.2
100134884	Solyc02g062560.2
101262538	Solyc07g066280.2
101260591	Solyc10g080350.1
101264704	Solyc03g032150.2
101243715	Solyc06g035610.2
101266268	Solyc10g009340.1
101268477	Solyc06g074810.2
101055519	Solyc12g099930.1
100736471	Solyc08g078320.2
101245268	Solyc07g055170.1
100736526	Solyc03g080190.2
101243933	Solyc09g097840.1
101266439	Solyc08g076480.2
101259784	Solyc09g074780.2
101268778	Solyc07g064120.1
100134872	Solyc02g079930.2
101055605	Solyc04g082020.2
101267275	Solyc01g108230.2
101265872	Solyc10g019040.1
544200	Solyc11g072310.1
543748	Solyc02g092980.2
101257740	Solyc12g017470.1
101243954	Solyc11g042930.1
101259524	Solyc03g112580.2
101245233	Solyc03g093890.2
101263028	Solyc05g053480.2
101246341	Solyc04g074960.2
101261471	Solyc10g074930.1
101259744	Solyc05g011920.2
101246292	Solyc10g076420.1
543924	Solyc02g090110.2
101266968	Solyc09g006000.2
101260911	Solyc03g071570.2
101259222	Solyc03g093140.2
101250289	Solyc03g116740.2
101252021	Solyc09g008630.2
101253133	Solyc01g099670.2
101251825	Solyc01g112020.2
101250913	Solyc08g075840.2
101258319	Solyc10g085690.1
101262536	Solyc07g040980.2
101259171	Solyc07g043130.2
101261691	Solyc12g006840.1
101265778	Solyc01g109870.2
101260976	Solyc01g103960.2
101260340	Solyc04g078910.2
101261049	Solyc08g006170.1
101265521	Solyc03g123880.2
101256097	Solyc06g066330.2
101258402	Solyc01g034080.1
101266865	Solyc09g065770.1
101264842	Solyc07g064950.2
101263499	Solyc12g041890.1
104646605	Solyc03g114320.2
101264537	Solyc08g005210.2
101264007	Solyc05g007440.2
101248166	Solyc02g067010.2
101268009	Solyc07g042510.2
101251315	Solyc01g018020.1
101262164	Solyc02g087560.1
101255303	Solyc06g053840.2
101249340	Solyc03g094120.2
101254962	Solyc02g081820.2
101265739	Solyc06g071870.2
101252056	Solyc03g019850.2
101244943	Solyc03g118800.2
101254439	Solyc02g091560.2
101258913	Solyc02g078900.2
101254581	Solyc03g119970.2
104644273	Solyc12g056560.1
101267350	Solyc01g090760.2
101246902	Solyc12g089210.1
101260997	Solyc03g005450.2
101257833	Solyc12g005060.1
101243746	Solyc10g006490.2
101249371	Solyc06g072160.2
101261156	Solyc01g080210.2
101256257	Solyc03g025470.2
101259783	Solyc01g081390.2
101264576	Solyc02g093290.2
101247951	Solyc01g010880.2
544272	Solyc01g099630.2
101253225	Solyc01g079880.2
101253471	Solyc03g114030.2
101245656	Solyc05g053690.1
101253326	Solyc01g106440.2
101253335	Solyc10g078790.1
543618	Solyc01g079480.2
101253436	Solyc01g106750.1
101266570	Solyc01g095260.1
101251707	Solyc08g076000.2
101248793	Solyc07g052610.2
101262478	Solyc02g077670.2
101244682	Solyc07g055190.2
101267023	Solyc05g013480.2
101268712	Solyc09g009180.2
778275	Solyc06g068160.2
101256162	Solyc12g017830.1
101253256	Solyc03g005120.2
101253102	Solyc07g041830.2
543773	Solyc04g015680.2
101264697	Solyc02g062860.2
101262912	Solyc04g071140.2
101246276	Solyc01g068070.2
101266688	Solyc02g078560.2
101262506	Solyc04g008110.2
101247883	Solyc11g027880.1
101245883	Solyc01g088570.2
101256900	Solyc08g007250.1
101247205	Solyc04g015570.2
101261626	Solyc06g050930.2
101255029	Solyc01g079970.2
101263617	Solyc06g050590.2
778313	Solyc04g008540.2
101253342	Solyc02g080540.1
109118966	Solyc11g073230.1
543958	Solyc01g060130.2
101264254	Solyc01g091820.2
101245390	Solyc09g011380.2
101248026	Solyc07g063410.2
101261384	Solyc02g082510.1
543903	Solyc07g065840.2
101258934	Solyc03g113780.2
101263379	Solyc03g006610.2
101256259	Solyc03g034200.2
101257028	Solyc02g032850.2
101245019	Solyc02g079520.1
101263254	Solyc10g007860.2
101266705	Solyc03g093380.1
101260723	Solyc04g082490.2
101258270	Solyc06g074030.1
101257024	Solyc10g054400.1
544180	Solyc01g100460.2
101249428	Solyc02g063490.2
101264386	Solyc10g081530.1
101248331	Solyc09g089870.2
101267163	Solyc09g097910.2
3950381	Solyc01g067760.1
101262189	Solyc03g078570.2
543914	Solyc03g093130.2
101268015	Solyc08g065890.2
101260128	Solyc04g055160.2
101248071	Solyc02g068120.2
101255220	Solyc07g063140.1
101264388	Solyc11g006780.1
101244009	Solyc06g083600.1
101249537	Solyc12g096690.1
101252489	Solyc05g056100.2
101246707	Solyc04g054330.2
101251154	Solyc03g019820.2
101264770	Solyc01g094990.2
101249465	Solyc06g065450.2
101266919	Solyc12g099290.1
101248983	Solyc06g066640.2
101247697	Solyc12g010360.1
101267959	Solyc02g070790.2
101258104	Solyc01g098640.2
101252925	Solyc01g104070.2
101266080	Solyc10g075070.1
101248124	Solyc08g067630.2
101245248	Solyc04g051730.1
101257017	Solyc10g005300.2
101246723	Solyc05g050580.2
101268493	Solyc08g082960.2
101255378	Solyc12g088340.1
101268518	Solyc01g102350.2
101256935	Solyc11g008960.1
101258825	Solyc12g010900.1
101254623	Solyc08g078690.2
101268557	Solyc03g097530.2
101259838	Solyc04g077860.2
101248277	Solyc03g095180.2
101268033	Solyc01g103560.2
101259753	Solyc06g005790.2
101255154	Solyc02g087880.2
101249182	Solyc06g076550.2
101247038	Solyc07g053860.2
101256534	Solyc10g078940.1
543931	Solyc02g079950.2
101267230	Solyc04g076890.2
101253469	Solyc03g119420.2
101268568	Solyc04g079700.2
101267672	Solyc02g072240.2
101268096	Solyc04g071440.2
101266880	Solyc02g023990.2
100736527	Solyc10g055630.1
101260962	Solyc08g075030.2
101244612	Solyc09g083350.2
100316877	Solyc08g016720.1
